"No.","Time","Receiver address","Transmitter address","Destination address","Source","Destination","Type/Subtype","Protocol","PHY type","Length","Info"
"1745","2.156076","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"1746","2.156182","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=24, FN=0, Flags=.p....F.C"
"1747","2.156254","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=25, FN=0, Flags=.p....F.C"
"1748","2.156366","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=26, FN=0, Flags=.p....F.C"
"1749","2.156439","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=27, FN=0, Flags=.p....F.C"
"1750","2.156512","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=28, FN=0, Flags=.p....F.C"
"1751","2.156623","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=29, FN=0, Flags=.p....F.C"
"1752","2.156696","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=30, FN=0, Flags=.p....F.C"
"1753","2.156769","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=31, FN=0, Flags=.p....F.C"
"1754","2.156881","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=32, FN=0, Flags=.p....F.C"
"1755","2.156957","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=33, FN=0, Flags=.p....F.C"
"1756","2.157048","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=34, FN=0, Flags=.p....F.C"
"1757","2.157169","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1524","QoS Data, SN=35, FN=0, Flags=.p....F.C"
"1758","2.157245","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"1759","2.157317","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"1760","2.157387","4c:7c:5f:33:b9:74","","","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"1761","2.157496","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"1762","2.157566","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=36, FN=0, Flags=.p....F.C"
"1763","2.157638","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=37, FN=0, Flags=.p....F.C"
"1764","2.157748","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=38, FN=0, Flags=.p....F.C"
"1765","2.157821","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=39, FN=0, Flags=.p....F.C"
"1766","2.157893","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=40, FN=0, Flags=.p....F.C"
"1767","2.158004","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=41, FN=0, Flags=.p....F.C"
"1768","2.158077","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=42, FN=0, Flags=.p....F.C"
"1769","2.158150","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=43, FN=0, Flags=.p....F.C"
"1770","2.158261","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=44, FN=0, Flags=.p....F.C"
"1771","2.158334","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=45, FN=0, Flags=.p....F.C"
"1772","2.158407","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=46, FN=0, Flags=.p....F.C"
"1773","2.158518","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=47, FN=0, Flags=.p....F.C"
"1774","2.158593","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=48, FN=0, Flags=.p....F.C"
"1775","2.158665","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=49, FN=0, Flags=.p....F.C"
"1776","2.158777","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=50, FN=0, Flags=.p....F.C"
"1777","2.158851","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=51, FN=0, Flags=.p....F.C"
"1778","2.158926","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=52, FN=0, Flags=.p....F.C"
"1779","2.159002","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=53, FN=0, Flags=.p....F.C"
"1780","2.159115","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=54, FN=0, Flags=.p....F.C"
"1781","2.159187","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1524","QoS Data, SN=55, FN=0, Flags=.p....F.C"
"1782","2.159262","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"1783","2.159370","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=56, FN=0, Flags=.p....F.C"
"1784","2.159443","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=57, FN=0, Flags=.p....F.C"
"1785","2.159516","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=58, FN=0, Flags=.p....F.C"
"1786","2.159628","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=59, FN=0, Flags=.p....F.C"
"1787","2.159702","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=60, FN=0, Flags=.p....F.C"
"1788","2.159812","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=61, FN=0, Flags=.p....F.C"
"1789","2.159931","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=62, FN=0, Flags=.p....F.C"
"1790","2.160006","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=63, FN=0, Flags=.p....F.C"
"1791","2.160082","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=64, FN=0, Flags=.p....F.C"
"1792","2.160159","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=65, FN=0, Flags=.p....F.C"
"1793","2.160286","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=66, FN=0, Flags=.p....F.C"
"1794","2.160363","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1524","QoS Data, SN=67, FN=0, Flags=.p....F.C"
"1795","2.160439","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"1796","2.160512","4c:7c:5f:33:b9:74","","","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"1797","2.160583","9c:1c:12:e0:dd:d5","4c:7c:5f:33:b9:74","b4:14:89:60:c7:c0","Apple_33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","150","QoS Data, SN=1889, FN=0, Flags=.p.....T."
"1798","2.160657","9c:18:10:e0:dd:d0","4c:7e:5f:33:b9:74","b4:14:89:60:c7:c0","4c:7e:5f:33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","150","QoS Data, SN=1890, FN=0, Flags=.p.....T."
"1799","2.160730","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","b4:14:89:60:c7:c0","Apple_33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","150","QoS Data, SN=1891, FN=0, Flags=.p.....TC"
"1800","2.160804","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","b4:14:89:60:c7:c0","Apple_33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","150","QoS Data, SN=1892, FN=0, Flags=.p.....TC"
"1801","2.160878","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","b4:14:89:60:c7:c0","Apple_33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","150","QoS Data, SN=1893, FN=0, Flags=.p.....TC"
"1802","2.160951","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","b4:14:89:60:c7:c0","Apple_33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","150","QoS Data, SN=1894, FN=0, Flags=.p.....TC"
"1803","2.161026","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","b4:14:89:60:c7:c0","Apple_33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","154","QoS Data, SN=1895, FN=0, Flags=.p.....TC"
"1804","2.161143","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"1805","2.161215","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"1806","2.161286","9c:1c:12:e0:dd:d1","","","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"1807","2.161357","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=56, FN=0, Flags=.p..R.F.C"
"1808","2.161432","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=57, FN=0, Flags=.p..R.F.C"
"1809","2.161506","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=58, FN=0, Flags=.p..R.F.C"
"1810","2.161581","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=59, FN=0, Flags=.p..R.F.C"
"1811","2.161695","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=60, FN=0, Flags=.p..R.F.C"
"1812","2.161768","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=61, FN=0, Flags=.p..R.F.C"
"1813","2.161854","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=62, FN=0, Flags=.p..R.F.C"
"1814","2.161941","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=63, FN=0, Flags=.p..R.F.C"
"1815","2.162040","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=64, FN=0, Flags=.p..R.F.C"
"1816","2.162244","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=65, FN=0, Flags=.p..R.F.C"
"1817","2.162346","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=66, FN=0, Flags=.p..R.F.C"
"1818","2.162421","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1524","QoS Data, SN=67, FN=0, Flags=.p..R.F.C"
"1819","2.162502","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"1820","2.162613","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=68, FN=0, Flags=.p....F.C"
"1821","2.162686","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=69, FN=0, Flags=.p....F.C"
"1822","2.162759","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=70, FN=0, Flags=.p....F.C"
"1823","2.162832","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=71, FN=0, Flags=.p....F.C"
"1824","2.162948","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=72, FN=0, Flags=.p....F.C"
"1825","2.163022","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=73, FN=0, Flags=.p....F.C"
"1826","2.163095","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=74, FN=0, Flags=.p....F.C"
"1827","2.163167","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=75, FN=0, Flags=.p....F.C"
"1828","2.163237","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=76, FN=0, Flags=.p....F.C"
"1829","2.163353","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=77, FN=0, Flags=.p....F.C"
"1830","2.163426","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=78, FN=0, Flags=.p....F.C"
"1831","2.163499","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=79, FN=0, Flags=.p....F.C"
"1832","2.163572","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=80, FN=0, Flags=.p....F.C"
"1833","2.163645","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=81, FN=0, Flags=.p....F.C"
"1834","2.163762","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=82, FN=0, Flags=.p....F.C"
"1835","2.163838","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=83, FN=0, Flags=.p....F.C"
"1836","2.163913","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=84, FN=0, Flags=.p....F.C"
"1837","2.163984","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=85, FN=0, Flags=.p....F.C"
"1838","2.164057","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=86, FN=0, Flags=.p....F.C"
"1839","2.164174","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1524","QoS Data, SN=87, FN=0, Flags=.p....F.C"
"1840","2.164246","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"1841","2.164317","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=88, FN=0, Flags=.p....F.C"
"1842","2.164390","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=89, FN=0, Flags=.p....F.C"
"1843","2.164513","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=90, FN=0, Flags=.p....F.C"
"1844","2.164587","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=91, FN=0, Flags=.p....F.C"
"1845","2.164660","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=92, FN=0, Flags=.p....F.C"
"1846","2.164732","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=93, FN=0, Flags=.p....F.C"
"1847","2.164804","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=94, FN=0, Flags=.p....F.C"
"1848","2.164928","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=95, FN=0, Flags=.p....F.C"
"1849","2.165003","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=96, FN=0, Flags=.p....F.C"
"1850","2.165076","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=97, FN=0, Flags=.p....F.C"
